merchant_id,merchant_name,cuisine_type,city
GF-00481,Resto GrabMantap 480,Fast Food,Medan
GF-00482,Resto GrabMantap 481,Fast Food,Surabaya
GF-00483,Resto GrabMantap 482,Seafood,Jakarta
GF-00484,Resto GrabMantap 483,Snacks,Bali
GF-00485,Resto GrabMantap 484,Seafood,Bandung
GF-00486,Resto GrabMantap 485,Beverages,Bandung
GF-00487,Resto GrabMantap 486,Fast Food,Depok
GF-00488,Resto GrabMantap 487,Martabak,Depok
GF-00489,Resto GrabMantap 488,Seafood,Bali
GF-00490,Resto GrabMantap 489,Snacks,Surabaya
GF-00491,Resto GrabMantap 490,Martabak,Bekasi
GF-00492,Resto GrabMantap 491,Ayam Geprek,Bogor
GF-00493,Resto GrabMantap 492,Fast Food,Bekasi
GF-00494,Resto GrabMantap 493,Ayam Geprek,Bekasi
GF-00495,Resto GrabMantap 494,Seafood,Makassar
GF-00496,Resto GrabMantap 495,Martabak,Jakarta
GF-00497,Resto GrabMantap 496,Ayam Geprek,Surabaya
GF-00498,Resto GrabMantap 497,Fast Food,Bogor
GF-00499,Resto GrabMantap 498,Beverages,Bandung
GF-00500,Resto GrabMantap 499,Seafood,Depok
GF-00501,Resto GrabMantap 500,Ayam Geprek,Medan
GF-00502,Resto GrabMantap 501,Snacks,Makassar
GF-00503,Resto GrabMantap 502,Snacks,Bogor
GF-00504,Resto GrabMantap 503,Seafood,Jakarta
GF-00505,Resto GrabMantap 504,Beverages,Medan
GF-00506,Resto GrabMantap 505,Seafood,Surabaya
GF-00507,Resto GrabMantap 506,Martabak,Bogor
GF-00508,Resto GrabMantap 507,Seafood,Bogor
GF-00509,Resto GrabMantap 508,Beverages,Jakarta
GF-00510,Resto GrabMantap 509,Martabak,Bekasi
GF-00511,Resto GrabMantap 510,Seafood,Depok
GF-00512,Resto GrabMantap 511,Martabak,Medan
GF-00513,Resto GrabMantap 512,Snacks,Depok
GF-00514,Resto GrabMantap 513,Ayam Geprek,Jakarta
GF-00515,Resto GrabMantap 514,Beverages,Surabaya
GF-00516,Resto GrabMantap 515,Ayam Geprek,Medan
GF-00517,Resto GrabMantap 516,Fast Food,Bogor
GF-00518,Resto GrabMantap 517,Fast Food,Tangerang
GF-00519,Resto GrabMantap 518,Ayam Geprek,Surabaya
GF-00520,Resto GrabMantap 519,Ayam Geprek,Surabaya
GF-00521,Resto GrabMantap 520,Beverages,Bandung
GF-00522,Resto GrabMantap 521,Snacks,Surabaya
GF-00523,Resto GrabMantap 522,Snacks,Bogor
GF-00524,Resto GrabMantap 523,Martabak,Bekasi
GF-00525,Resto GrabMantap 524,Martabak,Surabaya
GF-00526,Resto GrabMantap 525,Fast Food,Medan
GF-00527,Resto GrabMantap 526,Fast Food,Depok
GF-00528,Resto GrabMantap 527,Beverages,Depok
GF-00529,Resto GrabMantap 528,Snacks,Surabaya
GF-00530,Resto GrabMantap 529,Seafood,Tangerang
GF-00531,Resto GrabMantap 530,Snacks,Medan
GF-00532,Resto GrabMantap 531,Ayam Geprek,Surabaya
GF-00533,Resto GrabMantap 532,Beverages,Jakarta
GF-00534,Resto GrabMantap 533,Fast Food,Bogor
GF-00535,Resto GrabMantap 534,Snacks,Medan
GF-00536,Resto GrabMantap 535,Martabak,Surabaya
GF-00537,Resto GrabMantap 536,Fast Food,Bandung
GF-00538,Resto GrabMantap 537,Martabak,Bekasi
GF-00539,Resto GrabMantap 538,Martabak,Depok
GF-00540,Resto GrabMantap 539,Ayam Geprek,Jakarta
GF-00541,Resto GrabMantap 540,Seafood,Jakarta
GF-00542,Resto GrabMantap 541,Fast Food,Depok
GF-00543,Resto GrabMantap 542,Beverages,Bogor
GF-00544,Resto GrabMantap 543,Snacks,Surabaya
GF-00545,Resto GrabMantap 544,Beverages,Surabaya
GF-00546,Resto GrabMantap 545,Fast Food,Bekasi
GF-00547,Resto GrabMantap 546,Martabak,Depok
GF-00548,Resto GrabMantap 547,Seafood,Jakarta
GF-00549,Resto GrabMantap 548,Martabak,Tangerang
GF-00550,Resto GrabMantap 549,Seafood,Surabaya
GF-00551,Resto GrabMantap 550,Beverages,Bekasi
GF-00552,Resto GrabMantap 551,Martabak,Depok
GF-00553,Resto GrabMantap 552,Ayam Geprek,Tangerang
GF-00554,Resto GrabMantap 553,Seafood,Bekasi
GF-00555,Resto GrabMantap 554,Martabak,Tangerang
GF-00556,Resto GrabMantap 555,Martabak,Bekasi
GF-00557,Resto GrabMantap 556,Beverages,Jakarta
GF-00558,Resto GrabMantap 557,Snacks,Jakarta
GF-00559,Resto GrabMantap 558,Ayam Geprek,Bogor
GF-00560,Resto GrabMantap 559,Martabak,Bali
GF-00561,Resto GrabMantap 560,Martabak,Tangerang
GF-00562,Resto GrabMantap 561,Snacks,Tangerang
GF-00563,Resto GrabMantap 562,Beverages,Makassar
GF-00564,Resto GrabMantap 563,Martabak,Jakarta
GF-00565,Resto GrabMantap 564,Beverages,Bali
GF-00566,Resto GrabMantap 565,Snacks,Bogor
GF-00567,Resto GrabMantap 566,Martabak,Tangerang
GF-00568,Resto GrabMantap 567,Fast Food,Bandung
GF-00569,Resto GrabMantap 568,Snacks,Bekasi
GF-00570,Resto GrabMantap 569,Ayam Geprek,Surabaya
GF-00571,Resto GrabMantap 570,Seafood,Makassar
GF-00572,Resto GrabMantap 571,Seafood,Tangerang
GF-00573,Resto GrabMantap 572,Seafood,Surabaya
GF-00574,Resto GrabMantap 573,Snacks,Jakarta
GF-00575,Resto GrabMantap 574,Beverages,Makassar
GF-00576,Resto GrabMantap 575,Seafood,Tangerang
GF-00577,Resto GrabMantap 576,Ayam Geprek,Makassar
GF-00578,Resto GrabMantap 577,Beverages,Makassar
GF-00579,Resto GrabMantap 578,Snacks,Bali
GF-00580,Resto GrabMantap 579,Martabak,Bogor
GF-00581,Resto GrabMantap 580,Fast Food,Bali
GF-00582,Resto GrabMantap 581,Snacks,Bekasi
GF-00583,Resto GrabMantap 582,Seafood,Depok
GF-00584,Resto GrabMantap 583,Fast Food,Surabaya
GF-00585,Resto GrabMantap 584,Ayam Geprek,Makassar
GF-00586,Resto GrabMantap 585,Martabak,Bekasi
GF-00587,Resto GrabMantap 586,Martabak,Bekasi
GF-00588,Resto GrabMantap 587,Snacks,Bandung
GF-00589,Resto GrabMantap 588,Fast Food,Bandung
GF-00590,Resto GrabMantap 589,Ayam Geprek,Makassar
GF-00591,Resto GrabMantap 590,Snacks,Surabaya
GF-00592,Resto GrabMantap 591,Ayam Geprek,Surabaya
GF-00593,Resto GrabMantap 592,Fast Food,Bandung
GF-00594,Resto GrabMantap 593,Martabak,Depok
GF-00595,Resto GrabMantap 594,Beverages,Jakarta
GF-00596,Resto GrabMantap 595,Snacks,Medan
GF-00597,Resto GrabMantap 596,Martabak,Makassar
GF-00598,Resto GrabMantap 597,Seafood,Medan
GF-00599,Resto GrabMantap 598,Seafood,Makassar
GF-00600,Resto GrabMantap 599,Snacks,Depok
GF-00601,Resto GrabMantap 600,Seafood,Makassar
GF-00602,Resto GrabMantap 601,Ayam Geprek,Medan
GF-00603,Resto GrabMantap 602,Seafood,Makassar
GF-00604,Resto GrabMantap 603,Beverages,Bogor
GF-00605,Resto GrabMantap 604,Snacks,Tangerang
GF-00606,Resto GrabMantap 605,Beverages,Makassar
GF-00607,Resto GrabMantap 606,Fast Food,Medan
GF-00608,Resto GrabMantap 607,Fast Food,Tangerang
GF-00609,Resto GrabMantap 608,Ayam Geprek,Jakarta
GF-00610,Resto GrabMantap 609,Fast Food,Surabaya
GF-00611,Resto GrabMantap 610,Ayam Geprek,Surabaya
GF-00612,Resto GrabMantap 611,Snacks,Bali
GF-00613,Resto GrabMantap 612,Fast Food,Medan
GF-00614,Resto GrabMantap 613,Snacks,Medan
GF-00615,Resto GrabMantap 614,Martabak,Bali
GF-00616,Resto GrabMantap 615,Martabak,Bogor
GF-00617,Resto GrabMantap 616,Snacks,Bandung
GF-00618,Resto GrabMantap 617,Ayam Geprek,Surabaya
GF-00619,Resto GrabMantap 618,Ayam Geprek,Jakarta
GF-00620,Resto GrabMantap 619,Ayam Geprek,Bali
GF-00621,Resto GrabMantap 620,Fast Food,Jakarta
GF-00622,Resto GrabMantap 621,Snacks,Depok
GF-00623,Resto GrabMantap 622,Beverages,Bali
GF-00624,Resto GrabMantap 623,Fast Food,Depok
GF-00625,Resto GrabMantap 624,Snacks,Bogor
GF-00626,Resto GrabMantap 625,Fast Food,Bandung
GF-00627,Resto GrabMantap 626,Martabak,Bandung
GF-00628,Resto GrabMantap 627,Ayam Geprek,Tangerang
GF-00629,Resto GrabMantap 628,Ayam Geprek,Makassar
GF-00630,Resto GrabMantap 629,Seafood,Depok
GF-00631,Resto GrabMantap 630,Fast Food,Bogor
GF-00632,Resto GrabMantap 631,Beverages,Tangerang
GF-00633,Resto GrabMantap 632,Snacks,Tangerang
GF-00634,Resto GrabMantap 633,Snacks,Tangerang
GF-00635,Resto GrabMantap 634,Ayam Geprek,Tangerang
GF-00636,Resto GrabMantap 635,Seafood,Tangerang
GF-00637,Resto GrabMantap 636,Ayam Geprek,Depok
GF-00638,Resto GrabMantap 637,Fast Food,Makassar
GF-00639,Resto GrabMantap 638,Snacks,Depok
GF-00640,Resto GrabMantap 639,Snacks,Bali
GF-00641,Resto GrabMantap 640,Seafood,Tangerang
GF-00642,Resto GrabMantap 641,Snacks,Surabaya
GF-00643,Resto GrabMantap 642,Beverages,Surabaya
GF-00644,Resto GrabMantap 643,Beverages,Bali
GF-00645,Resto GrabMantap 644,Ayam Geprek,Bandung
GF-00646,Resto GrabMantap 645,Beverages,Medan
GF-00647,Resto GrabMantap 646,Snacks,Bogor
GF-00648,Resto GrabMantap 647,Fast Food,Medan
GF-00649,Resto GrabMantap 648,Beverages,Depok
GF-00650,Resto GrabMantap 649,Seafood,Makassar
GF-00651,Resto GrabMantap 650,Martabak,Jakarta
GF-00652,Resto GrabMantap 651,Ayam Geprek,Bogor
GF-00653,Resto GrabMantap 652,Snacks,Bandung
GF-00654,Resto GrabMantap 653,Beverages,Surabaya
GF-00655,Resto GrabMantap 654,Martabak,Makassar
GF-00656,Resto GrabMantap 655,Seafood,Bali
GF-00657,Resto GrabMantap 656,Snacks,Medan
GF-00658,Resto GrabMantap 657,Beverages,Tangerang
GF-00659,Resto GrabMantap 658,Snacks,Bogor
GF-00660,Resto GrabMantap 659,Snacks,Bandung
GF-00661,Resto GrabMantap 660,Snacks,Medan
GF-00662,Resto GrabMantap 661,Fast Food,Medan
GF-00663,Resto GrabMantap 662,Martabak,Bogor
GF-00664,Resto GrabMantap 663,Martabak,Depok
GF-00665,Resto GrabMantap 664,Snacks,Makassar
GF-00666,Resto GrabMantap 665,Martabak,Surabaya
GF-00667,Resto GrabMantap 666,Fast Food,Bandung
GF-00668,Resto GrabMantap 667,Snacks,Bogor
GF-00669,Resto GrabMantap 668,Martabak,Bogor
GF-00670,Resto GrabMantap 669,Ayam Geprek,Surabaya
GF-00671,Resto GrabMantap 670,Martabak,Depok
GF-00672,Resto GrabMantap 671,Fast Food,Medan
GF-00673,Resto GrabMantap 672,Ayam Geprek,Bandung
GF-00674,Resto GrabMantap 673,Seafood,Tangerang
GF-00675,Resto GrabMantap 674,Martabak,Surabaya
GF-00676,Resto GrabMantap 675,Martabak,Surabaya
GF-00677,Resto GrabMantap 676,Beverages,Bali
GF-00678,Resto GrabMantap 677,Snacks,Jakarta
GF-00679,Resto GrabMantap 678,Fast Food,Bogor
GF-00680,Resto GrabMantap 679,Ayam Geprek,Bogor
GF-00681,Resto GrabMantap 680,Fast Food,Bali
GF-00682,Resto GrabMantap 681,Seafood,Makassar
GF-00683,Resto GrabMantap 682,Beverages,Bogor
GF-00684,Resto GrabMantap 683,Beverages,Makassar
GF-00685,Resto GrabMantap 684,Beverages,Makassar
GF-00686,Resto GrabMantap 685,Snacks,Makassar
GF-00687,Resto GrabMantap 686,Fast Food,Surabaya
GF-00688,Resto GrabMantap 687,Martabak,Tangerang
GF-00689,Resto GrabMantap 688,Seafood,Bekasi
GF-00690,Resto GrabMantap 689,Fast Food,Makassar
GF-00691,Resto GrabMantap 690,Seafood,Tangerang
GF-00692,Resto GrabMantap 691,Martabak,Bandung
GF-00693,Resto GrabMantap 692,Ayam Geprek,Bali
GF-00694,Resto GrabMantap 693,Beverages,Surabaya
GF-00695,Resto GrabMantap 694,Beverages,Bekasi
GF-00696,Resto GrabMantap 695,Fast Food,Jakarta
GF-00697,Resto GrabMantap 696,Beverages,Bogor
GF-00698,Resto GrabMantap 697,Martabak,Bali
GF-00699,Resto GrabMantap 698,Fast Food,Depok
GF-00700,Resto GrabMantap 699,Seafood,Bali
GF-00701,Resto GrabMantap 700,Ayam Geprek,Medan
GF-00702,Resto GrabMantap 701,Fast Food,Tangerang
GF-00703,Resto GrabMantap 702,Beverages,Bandung
GF-00704,Resto GrabMantap 703,Seafood,Bogor
GF-00705,Resto GrabMantap 704,Ayam Geprek,Bekasi
GF-00706,Resto GrabMantap 705,Snacks,Makassar
GF-00707,Resto GrabMantap 706,Seafood,Bandung
GF-00708,Resto GrabMantap 707,Snacks,Bekasi
GF-00709,Resto GrabMantap 708,Snacks,Bekasi
GF-00710,Resto GrabMantap 709,Ayam Geprek,Bandung
GF-00711,Resto GrabMantap 710,Martabak,Depok
GF-00712,Resto GrabMantap 711,Beverages,Bogor
GF-00713,Resto GrabMantap 712,Beverages,Depok
GF-00714,Resto GrabMantap 713,Beverages,Makassar
GF-00715,Resto GrabMantap 714,Beverages,Depok
GF-00716,Resto GrabMantap 715,Seafood,Bekasi
GF-00717,Resto GrabMantap 716,Ayam Geprek,Jakarta
GF-00718,Resto GrabMantap 717,Snacks,Bali
GF-00719,Resto GrabMantap 718,Fast Food,Medan
GF-00720,Resto GrabMantap 719,Fast Food,Jakarta
GF-00721,Resto GrabMantap 720,Ayam Geprek,Bandung
GF-00722,Resto GrabMantap 721,Ayam Geprek,Jakarta
GF-00723,Resto GrabMantap 722,Martabak,Bandung
GF-00724,Resto GrabMantap 723,Beverages,Depok
GF-00725,Resto GrabMantap 724,Fast Food,Bandung
GF-00726,Resto GrabMantap 725,Beverages,Depok
GF-00727,Resto GrabMantap 726,Beverages,Bali
GF-00728,Resto GrabMantap 727,Martabak,Bandung
GF-00729,Resto GrabMantap 728,Snacks,Makassar
GF-00730,Resto GrabMantap 729,Beverages,Depok
GF-00731,Resto GrabMantap 730,Martabak,Depok
GF-00732,Resto GrabMantap 731,Seafood,Depok
GF-00733,Resto GrabMantap 732,Fast Food,Bali
GF-00734,Resto GrabMantap 733,Snacks,Bekasi
GF-00735,Resto GrabMantap 734,Ayam Geprek,Bogor
GF-00736,Resto GrabMantap 735,Seafood,Medan
GF-00737,Resto GrabMantap 736,Snacks,Bali
GF-00738,Resto GrabMantap 737,Fast Food,Bogor
GF-00739,Resto GrabMantap 738,Ayam Geprek,Medan
GF-00740,Resto GrabMantap 739,Snacks,Bekasi
GF-00741,Resto GrabMantap 740,Snacks,Makassar
GF-00742,Resto GrabMantap 741,Ayam Geprek,Medan
GF-00743,Resto GrabMantap 742,Fast Food,Makassar
GF-00744,Resto GrabMantap 743,Beverages,Makassar
GF-00745,Resto GrabMantap 744,Martabak,Bogor
GF-00746,Resto GrabMantap 745,Fast Food,Depok
GF-00747,Resto GrabMantap 746,Ayam Geprek,Medan
GF-00748,Resto GrabMantap 747,Snacks,Bandung
GF-00749,Resto GrabMantap 748,Fast Food,Makassar
GF-00750,Resto GrabMantap 749,Seafood,Depok
GF-00751,Resto GrabMantap 750,Ayam Geprek,Bekasi
GF-00752,Resto GrabMantap 751,Snacks,Medan
GF-00753,Resto GrabMantap 752,Ayam Geprek,Bogor
GF-00754,Resto GrabMantap 753,Ayam Geprek,Bali
GF-00755,Resto GrabMantap 754,Ayam Geprek,Bali
GF-00756,Resto GrabMantap 755,Beverages,Bogor
GF-00757,Resto GrabMantap 756,Ayam Geprek,Surabaya
GF-00758,Resto GrabMantap 757,Martabak,Bogor
GF-00759,Resto GrabMantap 758,Beverages,Bogor
GF-00760,Resto GrabMantap 759,Snacks,Medan
GF-00761,Resto GrabMantap 760,Snacks,Bekasi
GF-00762,Resto GrabMantap 761,Martabak,Makassar
GF-00763,Resto GrabMantap 762,Seafood,Bekasi
GF-00764,Resto GrabMantap 763,Seafood,Depok
GF-00765,Resto GrabMantap 764,Seafood,Bekasi
GF-00766,Resto GrabMantap 765,Martabak,Makassar
GF-00767,Resto GrabMantap 766,Fast Food,Tangerang
GF-00768,Resto GrabMantap 767,Seafood,Bekasi
GF-00769,Resto GrabMantap 768,Martabak,Bekasi
GF-00770,Resto GrabMantap 769,Snacks,Bandung
GF-00771,Resto GrabMantap 770,Ayam Geprek,Jakarta
GF-00772,Resto GrabMantap 771,Snacks,Surabaya
GF-00773,Resto GrabMantap 772,Martabak,Bali
GF-00774,Resto GrabMantap 773,Fast Food,Tangerang
GF-00775,Resto GrabMantap 774,Beverages,Jakarta
GF-00776,Resto GrabMantap 775,Snacks,Makassar
GF-00777,Resto GrabMantap 776,Seafood,Depok
GF-00778,Resto GrabMantap 777,Seafood,Bandung
GF-00779,Resto GrabMantap 778,Beverages,Jakarta
GF-00780,Resto GrabMantap 779,Ayam Geprek,Tangerang
GF-00781,Resto GrabMantap 780,Snacks,Depok
GF-00782,Resto GrabMantap 781,Seafood,Surabaya
GF-00783,Resto GrabMantap 782,Snacks,Jakarta
GF-00784,Resto GrabMantap 783,Ayam Geprek,Depok
GF-00785,Resto GrabMantap 784,Martabak,Makassar
GF-00786,Resto GrabMantap 785,Snacks,Bali
GF-00787,Resto GrabMantap 786,Fast Food,Bali
GF-00788,Resto GrabMantap 787,Ayam Geprek,Medan
GF-00789,Resto GrabMantap 788,Seafood,Tangerang
GF-00790,Resto GrabMantap 789,Ayam Geprek,Bogor
GF-00791,Resto GrabMantap 790,Seafood,Depok
GF-00792,Resto GrabMantap 791,Martabak,Bekasi
GF-00793,Resto GrabMantap 792,Ayam Geprek,Medan
GF-00794,Resto GrabMantap 793,Ayam Geprek,Jakarta
GF-00795,Resto GrabMantap 794,Snacks,Medan
GF-00796,Resto GrabMantap 795,Ayam Geprek,Medan
GF-00797,Resto GrabMantap 796,Snacks,Depok
GF-00798,Resto GrabMantap 797,Snacks,Bandung
GF-00799,Resto GrabMantap 798,Ayam Geprek,Makassar
GF-00800,Resto GrabMantap 799,Beverages,Bekasi
GF-00801,Resto GrabMantap 800,Beverages,Depok
GF-00802,Resto GrabMantap 801,Seafood,Makassar
GF-00803,Resto GrabMantap 802,Seafood,Makassar
GF-00804,Resto GrabMantap 803,Seafood,Bali
GF-00805,Resto GrabMantap 804,Snacks,Bali
GF-00806,Resto GrabMantap 805,Snacks,Bekasi
GF-00807,Resto GrabMantap 806,Fast Food,Bandung
GF-00808,Resto GrabMantap 807,Beverages,Bali
GF-00809,Resto GrabMantap 808,Seafood,Bali
GF-00810,Resto GrabMantap 809,Beverages,Bekasi
GF-00811,Resto GrabMantap 810,Beverages,Bandung
GF-00812,Resto GrabMantap 811,Fast Food,Bali
GF-00813,Resto GrabMantap 812,Martabak,Medan
GF-00814,Resto GrabMantap 813,Seafood,Bogor
GF-00815,Resto GrabMantap 814,Fast Food,Jakarta
GF-00816,Resto GrabMantap 815,Ayam Geprek,Depok
GF-00817,Resto GrabMantap 816,Martabak,Surabaya
GF-00818,Resto GrabMantap 817,Seafood,Bekasi
GF-00819,Resto GrabMantap 818,Martabak,Bekasi
GF-00820,Resto GrabMantap 819,Ayam Geprek,Bali
GF-00821,Resto GrabMantap 820,Ayam Geprek,Surabaya
GF-00822,Resto GrabMantap 821,Beverages,Depok
GF-00823,Resto GrabMantap 822,Martabak,Bali
GF-00824,Resto GrabMantap 823,Fast Food,Bali
GF-00825,Resto GrabMantap 824,Ayam Geprek,Makassar
GF-00826,Resto GrabMantap 825,Beverages,Bekasi
GF-00827,Resto GrabMantap 826,Martabak,Medan
GF-00828,Resto GrabMantap 827,Martabak,Bogor
GF-00829,Resto GrabMantap 828,Beverages,Bekasi
GF-00830,Resto GrabMantap 829,Beverages,Tangerang
GF-00831,Resto GrabMantap 830,Seafood,Jakarta
GF-00832,Resto GrabMantap 831,Beverages,Bali
GF-00833,Resto GrabMantap 832,Martabak,Surabaya
GF-00834,Resto GrabMantap 833,Snacks,Tangerang
GF-00835,Resto GrabMantap 834,Ayam Geprek,Tangerang
GF-00836,Resto GrabMantap 835,Beverages,Makassar
GF-00837,Resto GrabMantap 836,Ayam Geprek,Makassar
GF-00838,Resto GrabMantap 837,Ayam Geprek,Tangerang
GF-00839,Resto GrabMantap 838,Seafood,Bogor
GF-00840,Resto GrabMantap 839,Martabak,Bekasi
GF-00841,Resto GrabMantap 840,Snacks,Depok
GF-00842,Resto GrabMantap 841,Seafood,Medan
GF-00843,Resto GrabMantap 842,Snacks,Jakarta
GF-00844,Resto GrabMantap 843,Martabak,Bekasi
GF-00845,Resto GrabMantap 844,Fast Food,Surabaya
GF-00846,Resto GrabMantap 845,Martabak,Bekasi
GF-00847,Resto GrabMantap 846,Fast Food,Bali
GF-00848,Resto GrabMantap 847,Fast Food,Bogor
GF-00849,Resto GrabMantap 848,Seafood,Makassar
GF-00850,Resto GrabMantap 849,Martabak,Surabaya
GF-00851,Resto GrabMantap 850,Seafood,Bandung
GF-00852,Resto GrabMantap 851,Seafood,Surabaya
GF-00853,Resto GrabMantap 852,Snacks,Bekasi
GF-00854,Resto GrabMantap 853,Fast Food,Tangerang
GF-00855,Resto GrabMantap 854,Snacks,Surabaya
GF-00856,Resto GrabMantap 855,Martabak,Makassar
GF-00857,Resto GrabMantap 856,Seafood,Bekasi
GF-00858,Resto GrabMantap 857,Ayam Geprek,Bogor
GF-00859,Resto GrabMantap 858,Seafood,Jakarta
GF-00860,Resto GrabMantap 859,Snacks,Makassar
GF-00861,Resto GrabMantap 860,Snacks,Bekasi
GF-00862,Resto GrabMantap 861,Martabak,Surabaya
GF-00863,Resto GrabMantap 862,Beverages,Medan
GF-00864,Resto GrabMantap 863,Seafood,Bogor
GF-00865,Resto GrabMantap 864,Fast Food,Makassar
GF-00866,Resto GrabMantap 865,Ayam Geprek,Depok
GF-00867,Resto GrabMantap 866,Beverages,Bali
GF-00868,Resto GrabMantap 867,Beverages,Surabaya
GF-00869,Resto GrabMantap 868,Seafood,Makassar
GF-00870,Resto GrabMantap 869,Beverages,Tangerang
GF-00871,Resto GrabMantap 870,Snacks,Surabaya
GF-00872,Resto GrabMantap 871,Martabak,Jakarta
GF-00873,Resto GrabMantap 872,Ayam Geprek,Bandung
GF-00874,Resto GrabMantap 873,Beverages,Bali
GF-00875,Resto GrabMantap 874,Ayam Geprek,Bandung
GF-00876,Resto GrabMantap 875,Seafood,Tangerang
GF-00877,Resto GrabMantap 876,Seafood,Jakarta
GF-00878,Resto GrabMantap 877,Fast Food,Surabaya
GF-00879,Resto GrabMantap 878,Seafood,Tangerang
GF-00880,Resto GrabMantap 879,Martabak,Bandung
GF-00881,Resto GrabMantap 880,Beverages,Tangerang
GF-00882,Resto GrabMantap 881,Seafood,Medan
GF-00883,Resto GrabMantap 882,Seafood,Bandung
GF-00884,Resto GrabMantap 883,Ayam Geprek,Bandung
GF-00885,Resto GrabMantap 884,Ayam Geprek,Medan
GF-00886,Resto GrabMantap 885,Beverages,Jakarta
GF-00887,Resto GrabMantap 886,Fast Food,Bandung
GF-00888,Resto GrabMantap 887,Snacks,Makassar
GF-00889,Resto GrabMantap 888,Martabak,Makassar
GF-00890,Resto GrabMantap 889,Fast Food,Bali
GF-00891,Resto GrabMantap 890,Martabak,Bandung
GF-00892,Resto GrabMantap 891,Seafood,Medan
GF-00893,Resto GrabMantap 892,Fast Food,Medan
GF-00894,Resto GrabMantap 893,Ayam Geprek,Bekasi
GF-00895,Resto GrabMantap 894,Seafood,Bekasi
GF-00896,Resto GrabMantap 895,Seafood,Medan
GF-00897,Resto GrabMantap 896,Fast Food,Tangerang
GF-00898,Resto GrabMantap 897,Martabak,Depok
GF-00899,Resto GrabMantap 898,Ayam Geprek,Bali
GF-00900,Resto GrabMantap 899,Seafood,Medan
GF-00901,Resto GrabMantap 900,Snacks,Makassar
GF-00902,Resto GrabMantap 901,Ayam Geprek,Surabaya
GF-00903,Resto GrabMantap 902,Fast Food,Bogor
GF-00904,Resto GrabMantap 903,Seafood,Bandung
GF-00905,Resto GrabMantap 904,Martabak,Tangerang
GF-00906,Resto GrabMantap 905,Seafood,Makassar
GF-00907,Resto GrabMantap 906,Ayam Geprek,Surabaya
GF-00908,Resto GrabMantap 907,Snacks,Bogor
GF-00909,Resto GrabMantap 908,Martabak,Jakarta
GF-00910,Resto GrabMantap 909,Ayam Geprek,Bali
GF-00911,Resto GrabMantap 910,Martabak,Bekasi
GF-00912,Resto GrabMantap 911,Fast Food,Bogor
GF-00913,Resto GrabMantap 912,Snacks,Bali
GF-00914,Resto GrabMantap 913,Seafood,Depok
GF-00915,Resto GrabMantap 914,Seafood,Surabaya
GF-00916,Resto GrabMantap 915,Fast Food,Bandung
GF-00917,Resto GrabMantap 916,Martabak,Medan
GF-00918,Resto GrabMantap 917,Martabak,Jakarta
GF-00919,Resto GrabMantap 918,Fast Food,Makassar
GF-00920,Resto GrabMantap 919,Fast Food,Tangerang
GF-00921,Resto GrabMantap 920,Snacks,Bekasi
GF-00922,Resto GrabMantap 921,Fast Food,Depok
GF-00923,Resto GrabMantap 922,Fast Food,Jakarta
GF-00924,Resto GrabMantap 923,Beverages,Jakarta
GF-00925,Resto GrabMantap 924,Ayam Geprek,Bandung
GF-00926,Resto GrabMantap 925,Seafood,Tangerang
GF-00927,Resto GrabMantap 926,Fast Food,Jakarta
GF-00928,Resto GrabMantap 927,Seafood,Depok
GF-00929,Resto GrabMantap 928,Beverages,Medan
GF-00930,Resto GrabMantap 929,Martabak,Bogor
GF-00931,Resto GrabMantap 930,Beverages,Bali
GF-00932,Resto GrabMantap 931,Snacks,Jakarta
GF-00933,Resto GrabMantap 932,Seafood,Bogor
GF-00934,Resto GrabMantap 933,Snacks,Bogor
GF-00935,Resto GrabMantap 934,Fast Food,Bandung
GF-00936,Resto GrabMantap 935,Seafood,Bekasi
GF-00937,Resto GrabMantap 936,Snacks,Makassar
GF-00938,Resto GrabMantap 937,Martabak,Bandung
GF-00939,Resto GrabMantap 938,Martabak,Tangerang
GF-00940,Resto GrabMantap 939,Seafood,Medan
GF-00941,Resto GrabMantap 940,Ayam Geprek,Bogor
GF-00942,Resto GrabMantap 941,Snacks,Bali
GF-00943,Resto GrabMantap 942,Beverages,Bekasi
GF-00944,Resto GrabMantap 943,Ayam Geprek,Bogor
GF-00945,Resto GrabMantap 944,Ayam Geprek,Bekasi
