,merchant_id,merchant_name,cuisine_type,city
449,GF-00450,Resto GrabMantap 449,Seafood,Tangerang
450,GF-00451,Resto GrabMantap 450,Martabak,Bogor
451,GF-00452,Resto GrabMantap 451,Snacks,Bogor
452,GF-00453,Resto GrabMantap 452,Fast Food,Bandung
453,GF-00454,Resto GrabMantap 453,Seafood,Medan
454,GF-00455,Resto GrabMantap 454,Beverages,Medan
455,GF-00456,Resto GrabMantap 455,Fast Food,Bandung
456,GF-00457,Resto GrabMantap 456,Martabak,Tangerang
457,GF-00458,Resto GrabMantap 457,Fast Food,Makassar
458,GF-00459,Resto GrabMantap 458,Snacks,Bogor
459,GF-00460,Resto GrabMantap 459,Ayam Geprek,Bekasi
460,GF-00461,Resto GrabMantap 460,Beverages,Bali
461,GF-00462,Resto GrabMantap 461,Martabak,Bandung
462,GF-00463,Resto GrabMantap 462,Martabak,Tangerang
463,GF-00464,Resto GrabMantap 463,Ayam Geprek,Surabaya
464,GF-00465,Resto GrabMantap 464,Seafood,Tangerang
465,GF-00466,Resto GrabMantap 465,Ayam Geprek,Depok
466,GF-00467,Resto GrabMantap 466,Ayam Geprek,Bekasi
467,GF-00468,Resto GrabMantap 467,Snacks,Bekasi
468,GF-00469,Resto GrabMantap 468,Ayam Geprek,Medan
469,GF-00470,Resto GrabMantap 469,Snacks,Jakarta
470,GF-00471,Resto GrabMantap 470,Martabak,Makassar
471,GF-00472,Resto GrabMantap 471,Snacks,Bogor
472,GF-00473,Resto GrabMantap 472,Snacks,Bali
473,GF-00474,Resto GrabMantap 473,Fast Food,Tangerang
474,GF-00475,Resto GrabMantap 474,Fast Food,Depok
475,GF-00476,Resto GrabMantap 475,Martabak,Makassar
476,GF-00477,Resto GrabMantap 476,Ayam Geprek,Depok
477,GF-00478,Resto GrabMantap 477,Seafood,Bandung
478,GF-00479,Resto GrabMantap 478,Snacks,Bandung
479,GF-00480,Resto GrabMantap 479,Beverages,Jakarta
480,GF-00481,Resto GrabMantap 480,Fast Food,Medan
481,GF-00482,Resto GrabMantap 481,Fast Food,Surabaya
482,GF-00483,Resto GrabMantap 482,Seafood,Jakarta
483,GF-00484,Resto GrabMantap 483,Snacks,Bali
484,GF-00485,Resto GrabMantap 484,Seafood,Bandung
485,GF-00486,Resto GrabMantap 485,Beverages,Bandung
486,GF-00487,Resto GrabMantap 486,Fast Food,Depok
487,GF-00488,Resto GrabMantap 487,Martabak,Depok
488,GF-00489,Resto GrabMantap 488,Seafood,Bali
489,GF-00490,Resto GrabMantap 489,Snacks,Surabaya
490,GF-00491,Resto GrabMantap 490,Martabak,Bekasi
491,GF-00492,Resto GrabMantap 491,Ayam Geprek,Bogor
492,GF-00493,Resto GrabMantap 492,Fast Food,Bekasi
493,GF-00494,Resto GrabMantap 493,Ayam Geprek,Bekasi
494,GF-00495,Resto GrabMantap 494,Seafood,Makassar
495,GF-00496,Resto GrabMantap 495,Martabak,Jakarta
496,GF-00497,Resto GrabMantap 496,Ayam Geprek,Surabaya
497,GF-00498,Resto GrabMantap 497,Fast Food,Bogor
498,GF-00499,Resto GrabMantap 498,Beverages,Bandung
499,GF-00500,Resto GrabMantap 499,Seafood,Depok
500,GF-00501,Resto GrabMantap 500,Ayam Geprek,Medan
501,GF-00502,Resto GrabMantap 501,Snacks,Makassar
502,GF-00503,Resto GrabMantap 502,Snacks,Bogor
503,GF-00504,Resto GrabMantap 503,Seafood,Jakarta
504,GF-00505,Resto GrabMantap 504,Beverages,Medan
505,GF-00506,Resto GrabMantap 505,Seafood,Surabaya
506,GF-00507,Resto GrabMantap 506,Martabak,Bogor
507,GF-00508,Resto GrabMantap 507,Seafood,Bogor
508,GF-00509,Resto GrabMantap 508,Beverages,Jakarta
509,GF-00510,Resto GrabMantap 509,Martabak,Bekasi
510,GF-00511,Resto GrabMantap 510,Seafood,Depok
511,GF-00512,Resto GrabMantap 511,Martabak,Medan
512,GF-00513,Resto GrabMantap 512,Snacks,Depok
513,GF-00514,Resto GrabMantap 513,Ayam Geprek,Jakarta
514,GF-00515,Resto GrabMantap 514,Beverages,Surabaya
515,GF-00516,Resto GrabMantap 515,Ayam Geprek,Medan
516,GF-00517,Resto GrabMantap 516,Fast Food,Bogor
517,GF-00518,Resto GrabMantap 517,Fast Food,Tangerang
518,GF-00519,Resto GrabMantap 518,Ayam Geprek,Surabaya
519,GF-00520,Resto GrabMantap 519,Ayam Geprek,Surabaya
520,GF-00521,Resto GrabMantap 520,Beverages,Bandung
521,GF-00522,Resto GrabMantap 521,Snacks,Surabaya
522,GF-00523,Resto GrabMantap 522,Snacks,Bogor
523,GF-00524,Resto GrabMantap 523,Martabak,Bekasi
524,GF-00525,Resto GrabMantap 524,Martabak,Surabaya
525,GF-00526,Resto GrabMantap 525,Fast Food,Medan
526,GF-00527,Resto GrabMantap 526,Fast Food,Depok
527,GF-00528,Resto GrabMantap 527,Beverages,Depok
528,GF-00529,Resto GrabMantap 528,Snacks,Surabaya
529,GF-00530,Resto GrabMantap 529,Seafood,Tangerang
530,GF-00531,Resto GrabMantap 530,Snacks,Medan
531,GF-00532,Resto GrabMantap 531,Ayam Geprek,Surabaya
532,GF-00533,Resto GrabMantap 532,Beverages,Jakarta
533,GF-00534,Resto GrabMantap 533,Fast Food,Bogor
534,GF-00535,Resto GrabMantap 534,Snacks,Medan
535,GF-00536,Resto GrabMantap 535,Martabak,Surabaya
536,GF-00537,Resto GrabMantap 536,Fast Food,Bandung
537,GF-00538,Resto GrabMantap 537,Martabak,Bekasi
538,GF-00539,Resto GrabMantap 538,Martabak,Depok
539,GF-00540,Resto GrabMantap 539,Ayam Geprek,Jakarta
540,GF-00541,Resto GrabMantap 540,Seafood,Jakarta
541,GF-00542,Resto GrabMantap 541,Fast Food,Depok
542,GF-00543,Resto GrabMantap 542,Beverages,Bogor
543,GF-00544,Resto GrabMantap 543,Snacks,Surabaya
544,GF-00545,Resto GrabMantap 544,Beverages,Surabaya
545,GF-00546,Resto GrabMantap 545,Fast Food,Bekasi
546,GF-00547,Resto GrabMantap 546,Martabak,Depok
547,GF-00548,Resto GrabMantap 547,Seafood,Jakarta
548,GF-00549,Resto GrabMantap 548,Martabak,Tangerang
549,GF-00550,Resto GrabMantap 549,Seafood,Surabaya
550,GF-00551,Resto GrabMantap 550,Beverages,Bekasi
551,GF-00552,Resto GrabMantap 551,Martabak,Depok
552,GF-00553,Resto GrabMantap 552,Ayam Geprek,Tangerang
553,GF-00554,Resto GrabMantap 553,Seafood,Bekasi
554,GF-00555,Resto GrabMantap 554,Martabak,Tangerang
555,GF-00556,Resto GrabMantap 555,Martabak,Bekasi
556,GF-00557,Resto GrabMantap 556,Beverages,Jakarta
557,GF-00558,Resto GrabMantap 557,Snacks,Jakarta
558,GF-00559,Resto GrabMantap 558,Ayam Geprek,Bogor
559,GF-00560,Resto GrabMantap 559,Martabak,Bali
560,GF-00561,Resto GrabMantap 560,Martabak,Tangerang
561,GF-00562,Resto GrabMantap 561,Snacks,Tangerang
562,GF-00563,Resto GrabMantap 562,Beverages,Makassar
563,GF-00564,Resto GrabMantap 563,Martabak,Jakarta
564,GF-00565,Resto GrabMantap 564,Beverages,Bali
565,GF-00566,Resto GrabMantap 565,Snacks,Bogor
566,GF-00567,Resto GrabMantap 566,Martabak,Tangerang
567,GF-00568,Resto GrabMantap 567,Fast Food,Bandung
568,GF-00569,Resto GrabMantap 568,Snacks,Bekasi
569,GF-00570,Resto GrabMantap 569,Ayam Geprek,Surabaya
570,GF-00571,Resto GrabMantap 570,Seafood,Makassar
571,GF-00572,Resto GrabMantap 571,Seafood,Tangerang
572,GF-00573,Resto GrabMantap 572,Seafood,Surabaya
573,GF-00574,Resto GrabMantap 573,Snacks,Jakarta
574,GF-00575,Resto GrabMantap 574,Beverages,Makassar
575,GF-00576,Resto GrabMantap 575,Seafood,Tangerang
576,GF-00577,Resto GrabMantap 576,Ayam Geprek,Makassar
577,GF-00578,Resto GrabMantap 577,Beverages,Makassar
578,GF-00579,Resto GrabMantap 578,Snacks,Bali
579,GF-00580,Resto GrabMantap 579,Martabak,Bogor
580,GF-00581,Resto GrabMantap 580,Fast Food,Bali
581,GF-00582,Resto GrabMantap 581,Snacks,Bekasi
582,GF-00583,Resto GrabMantap 582,Seafood,Depok
583,GF-00584,Resto GrabMantap 583,Fast Food,Surabaya
584,GF-00585,Resto GrabMantap 584,Ayam Geprek,Makassar
585,GF-00586,Resto GrabMantap 585,Martabak,Bekasi
586,GF-00587,Resto GrabMantap 586,Martabak,Bekasi
587,GF-00588,Resto GrabMantap 587,Snacks,Bandung
588,GF-00589,Resto GrabMantap 588,Fast Food,Bandung
589,GF-00590,Resto GrabMantap 589,Ayam Geprek,Makassar
590,GF-00591,Resto GrabMantap 590,Snacks,Surabaya
591,GF-00592,Resto GrabMantap 591,Ayam Geprek,Surabaya
592,GF-00593,Resto GrabMantap 592,Fast Food,Bandung
593,GF-00594,Resto GrabMantap 593,Martabak,Depok
594,GF-00595,Resto GrabMantap 594,Beverages,Jakarta
595,GF-00596,Resto GrabMantap 595,Snacks,Medan
596,GF-00597,Resto GrabMantap 596,Martabak,Makassar
597,GF-00598,Resto GrabMantap 597,Seafood,Medan
598,GF-00599,Resto GrabMantap 598,Seafood,Makassar
599,GF-00600,Resto GrabMantap 599,Snacks,Depok
600,GF-00601,Resto GrabMantap 600,Seafood,Makassar
601,GF-00602,Resto GrabMantap 601,Ayam Geprek,Medan
602,GF-00603,Resto GrabMantap 602,Seafood,Makassar
603,GF-00604,Resto GrabMantap 603,Beverages,Bogor
604,GF-00605,Resto GrabMantap 604,Snacks,Tangerang
605,GF-00606,Resto GrabMantap 605,Beverages,Makassar
606,GF-00607,Resto GrabMantap 606,Fast Food,Medan
607,GF-00608,Resto GrabMantap 607,Fast Food,Tangerang
608,GF-00609,Resto GrabMantap 608,Ayam Geprek,Jakarta
609,GF-00610,Resto GrabMantap 609,Fast Food,Surabaya
610,GF-00611,Resto GrabMantap 610,Ayam Geprek,Surabaya
611,GF-00612,Resto GrabMantap 611,Snacks,Bali
612,GF-00613,Resto GrabMantap 612,Fast Food,Medan
613,GF-00614,Resto GrabMantap 613,Snacks,Medan
614,GF-00615,Resto GrabMantap 614,Martabak,Bali
615,GF-00616,Resto GrabMantap 615,Martabak,Bogor
616,GF-00617,Resto GrabMantap 616,Snacks,Bandung
617,GF-00618,Resto GrabMantap 617,Ayam Geprek,Surabaya
618,GF-00619,Resto GrabMantap 618,Ayam Geprek,Jakarta
619,GF-00620,Resto GrabMantap 619,Ayam Geprek,Bali
620,GF-00621,Resto GrabMantap 620,Fast Food,Jakarta
621,GF-00622,Resto GrabMantap 621,Snacks,Depok
622,GF-00623,Resto GrabMantap 622,Beverages,Bali
623,GF-00624,Resto GrabMantap 623,Fast Food,Depok
624,GF-00625,Resto GrabMantap 624,Snacks,Bogor
625,GF-00626,Resto GrabMantap 625,Fast Food,Bandung
626,GF-00627,Resto GrabMantap 626,Martabak,Bandung
627,GF-00628,Resto GrabMantap 627,Ayam Geprek,Tangerang
628,GF-00629,Resto GrabMantap 628,Ayam Geprek,Makassar
629,GF-00630,Resto GrabMantap 629,Seafood,Depok
630,GF-00631,Resto GrabMantap 630,Fast Food,Bogor
631,GF-00632,Resto GrabMantap 631,Beverages,Tangerang
632,GF-00633,Resto GrabMantap 632,Snacks,Tangerang
633,GF-00634,Resto GrabMantap 633,Snacks,Tangerang
634,GF-00635,Resto GrabMantap 634,Ayam Geprek,Tangerang
635,GF-00636,Resto GrabMantap 635,Seafood,Tangerang
636,GF-00637,Resto GrabMantap 636,Ayam Geprek,Depok
637,GF-00638,Resto GrabMantap 637,Fast Food,Makassar
638,GF-00639,Resto GrabMantap 638,Snacks,Depok
639,GF-00640,Resto GrabMantap 639,Snacks,Bali
640,GF-00641,Resto GrabMantap 640,Seafood,Tangerang
641,GF-00642,Resto GrabMantap 641,Snacks,Surabaya
642,GF-00643,Resto GrabMantap 642,Beverages,Surabaya
643,GF-00644,Resto GrabMantap 643,Beverages,Bali
644,GF-00645,Resto GrabMantap 644,Ayam Geprek,Bandung
645,GF-00646,Resto GrabMantap 645,Beverages,Medan
646,GF-00647,Resto GrabMantap 646,Snacks,Bogor
647,GF-00648,Resto GrabMantap 647,Fast Food,Medan
648,GF-00649,Resto GrabMantap 648,Beverages,Depok
649,GF-00650,Resto GrabMantap 649,Seafood,Makassar
650,GF-00651,Resto GrabMantap 650,Martabak,Jakarta
651,GF-00652,Resto GrabMantap 651,Ayam Geprek,Bogor
652,GF-00653,Resto GrabMantap 652,Snacks,Bandung
653,GF-00654,Resto GrabMantap 653,Beverages,Surabaya
654,GF-00655,Resto GrabMantap 654,Martabak,Makassar
655,GF-00656,Resto GrabMantap 655,Seafood,Bali
656,GF-00657,Resto GrabMantap 656,Snacks,Medan
657,GF-00658,Resto GrabMantap 657,Beverages,Tangerang
658,GF-00659,Resto GrabMantap 658,Snacks,Bogor
659,GF-00660,Resto GrabMantap 659,Snacks,Bandung
660,GF-00661,Resto GrabMantap 660,Snacks,Medan
661,GF-00662,Resto GrabMantap 661,Fast Food,Medan
662,GF-00663,Resto GrabMantap 662,Martabak,Bogor
663,GF-00664,Resto GrabMantap 663,Martabak,Depok
664,GF-00665,Resto GrabMantap 664,Snacks,Makassar
665,GF-00666,Resto GrabMantap 665,Martabak,Surabaya
666,GF-00667,Resto GrabMantap 666,Fast Food,Bandung
667,GF-00668,Resto GrabMantap 667,Snacks,Bogor
668,GF-00669,Resto GrabMantap 668,Martabak,Bogor
669,GF-00670,Resto GrabMantap 669,Ayam Geprek,Surabaya
670,GF-00671,Resto GrabMantap 670,Martabak,Depok
671,GF-00672,Resto GrabMantap 671,Fast Food,Medan
672,GF-00673,Resto GrabMantap 672,Ayam Geprek,Bandung
673,GF-00674,Resto GrabMantap 673,Seafood,Tangerang
674,GF-00675,Resto GrabMantap 674,Martabak,Surabaya
675,GF-00676,Resto GrabMantap 675,Martabak,Surabaya
676,GF-00677,Resto GrabMantap 676,Beverages,Bali
677,GF-00678,Resto GrabMantap 677,Snacks,Jakarta
678,GF-00679,Resto GrabMantap 678,Fast Food,Bogor
679,GF-00680,Resto GrabMantap 679,Ayam Geprek,Bogor
680,GF-00681,Resto GrabMantap 680,Fast Food,Bali
681,GF-00682,Resto GrabMantap 681,Seafood,Makassar
682,GF-00683,Resto GrabMantap 682,Beverages,Bogor
683,GF-00684,Resto GrabMantap 683,Beverages,Makassar
684,GF-00685,Resto GrabMantap 684,Beverages,Makassar
685,GF-00686,Resto GrabMantap 685,Snacks,Makassar
686,GF-00687,Resto GrabMantap 686,Fast Food,Surabaya
687,GF-00688,Resto GrabMantap 687,Martabak,Tangerang
688,GF-00689,Resto GrabMantap 688,Seafood,Bekasi
689,GF-00690,Resto GrabMantap 689,Fast Food,Makassar
690,GF-00691,Resto GrabMantap 690,Seafood,Tangerang
691,GF-00692,Resto GrabMantap 691,Martabak,Bandung
692,GF-00693,Resto GrabMantap 692,Ayam Geprek,Bali
693,GF-00694,Resto GrabMantap 693,Beverages,Surabaya
694,GF-00695,Resto GrabMantap 694,Beverages,Bekasi
695,GF-00696,Resto GrabMantap 695,Fast Food,Jakarta
696,GF-00697,Resto GrabMantap 696,Beverages,Bogor
697,GF-00698,Resto GrabMantap 697,Martabak,Bali
698,GF-00699,Resto GrabMantap 698,Fast Food,Depok
699,GF-00700,Resto GrabMantap 699,Seafood,Bali
700,GF-00701,Resto GrabMantap 700,Ayam Geprek,Medan
701,GF-00702,Resto GrabMantap 701,Fast Food,Tangerang
702,GF-00703,Resto GrabMantap 702,Beverages,Bandung
703,GF-00704,Resto GrabMantap 703,Seafood,Bogor
704,GF-00705,Resto GrabMantap 704,Ayam Geprek,Bekasi
705,GF-00706,Resto GrabMantap 705,Snacks,Makassar
706,GF-00707,Resto GrabMantap 706,Seafood,Bandung
707,GF-00708,Resto GrabMantap 707,Snacks,Bekasi
708,GF-00709,Resto GrabMantap 708,Snacks,Bekasi
709,GF-00710,Resto GrabMantap 709,Ayam Geprek,Bandung
710,GF-00711,Resto GrabMantap 710,Martabak,Depok
711,GF-00712,Resto GrabMantap 711,Beverages,Bogor
712,GF-00713,Resto GrabMantap 712,Beverages,Depok
713,GF-00714,Resto GrabMantap 713,Beverages,Makassar
714,GF-00715,Resto GrabMantap 714,Beverages,Depok
715,GF-00716,Resto GrabMantap 715,Seafood,Bekasi
716,GF-00717,Resto GrabMantap 716,Ayam Geprek,Jakarta
717,GF-00718,Resto GrabMantap 717,Snacks,Bali
718,GF-00719,Resto GrabMantap 718,Fast Food,Medan
719,GF-00720,Resto GrabMantap 719,Fast Food,Jakarta
720,GF-00721,Resto GrabMantap 720,Ayam Geprek,Bandung
721,GF-00722,Resto GrabMantap 721,Ayam Geprek,Jakarta
722,GF-00723,Resto GrabMantap 722,Martabak,Bandung
723,GF-00724,Resto GrabMantap 723,Beverages,Depok
724,GF-00725,Resto GrabMantap 724,Fast Food,Bandung
725,GF-00726,Resto GrabMantap 725,Beverages,Depok
726,GF-00727,Resto GrabMantap 726,Beverages,Bali
727,GF-00728,Resto GrabMantap 727,Martabak,Bandung
728,GF-00729,Resto GrabMantap 728,Snacks,Makassar
729,GF-00730,Resto GrabMantap 729,Beverages,Depok
730,GF-00731,Resto GrabMantap 730,Martabak,Depok
731,GF-00732,Resto GrabMantap 731,Seafood,Depok
732,GF-00733,Resto GrabMantap 732,Fast Food,Bali
733,GF-00734,Resto GrabMantap 733,Snacks,Bekasi
734,GF-00735,Resto GrabMantap 734,Ayam Geprek,Bogor
735,GF-00736,Resto GrabMantap 735,Seafood,Medan
736,GF-00737,Resto GrabMantap 736,Snacks,Bali
737,GF-00738,Resto GrabMantap 737,Fast Food,Bogor
738,GF-00739,Resto GrabMantap 738,Ayam Geprek,Medan
739,GF-00740,Resto GrabMantap 739,Snacks,Bekasi
740,GF-00741,Resto GrabMantap 740,Snacks,Makassar
741,GF-00742,Resto GrabMantap 741,Ayam Geprek,Medan
742,GF-00743,Resto GrabMantap 742,Fast Food,Makassar
743,GF-00744,Resto GrabMantap 743,Beverages,Makassar
744,GF-00745,Resto GrabMantap 744,Martabak,Bogor
745,GF-00746,Resto GrabMantap 745,Fast Food,Depok
746,GF-00747,Resto GrabMantap 746,Ayam Geprek,Medan
747,GF-00748,Resto GrabMantap 747,Snacks,Bandung
748,GF-00749,Resto GrabMantap 748,Fast Food,Makassar
749,GF-00750,Resto GrabMantap 749,Seafood,Depok
750,GF-00751,Resto GrabMantap 750,Ayam Geprek,Bekasi
751,GF-00752,Resto GrabMantap 751,Snacks,Medan
752,GF-00753,Resto GrabMantap 752,Ayam Geprek,Bogor
753,GF-00754,Resto GrabMantap 753,Ayam Geprek,Bali
754,GF-00755,Resto GrabMantap 754,Ayam Geprek,Bali
755,GF-00756,Resto GrabMantap 755,Beverages,Bogor
756,GF-00757,Resto GrabMantap 756,Ayam Geprek,Surabaya
757,GF-00758,Resto GrabMantap 757,Martabak,Bogor
758,GF-00759,Resto GrabMantap 758,Beverages,Bogor
759,GF-00760,Resto GrabMantap 759,Snacks,Medan
760,GF-00761,Resto GrabMantap 760,Snacks,Bekasi
761,GF-00762,Resto GrabMantap 761,Martabak,Makassar
762,GF-00763,Resto GrabMantap 762,Seafood,Bekasi
763,GF-00764,Resto GrabMantap 763,Seafood,Depok
764,GF-00765,Resto GrabMantap 764,Seafood,Bekasi
765,GF-00766,Resto GrabMantap 765,Martabak,Makassar
766,GF-00767,Resto GrabMantap 766,Fast Food,Tangerang
767,GF-00768,Resto GrabMantap 767,Seafood,Bekasi
768,GF-00769,Resto GrabMantap 768,Martabak,Bekasi
769,GF-00770,Resto GrabMantap 769,Snacks,Bandung
770,GF-00771,Resto GrabMantap 770,Ayam Geprek,Jakarta
771,GF-00772,Resto GrabMantap 771,Snacks,Surabaya
772,GF-00773,Resto GrabMantap 772,Martabak,Bali
773,GF-00774,Resto GrabMantap 773,Fast Food,Tangerang
774,GF-00775,Resto GrabMantap 774,Beverages,Jakarta
775,GF-00776,Resto GrabMantap 775,Snacks,Makassar
776,GF-00777,Resto GrabMantap 776,Seafood,Depok
777,GF-00778,Resto GrabMantap 777,Seafood,Bandung
778,GF-00779,Resto GrabMantap 778,Beverages,Jakarta
779,GF-00780,Resto GrabMantap 779,Ayam Geprek,Tangerang
780,GF-00781,Resto GrabMantap 780,Snacks,Depok
781,GF-00782,Resto GrabMantap 781,Seafood,Surabaya
782,GF-00783,Resto GrabMantap 782,Snacks,Jakarta
783,GF-00784,Resto GrabMantap 783,Ayam Geprek,Depok
784,GF-00785,Resto GrabMantap 784,Martabak,Makassar
785,GF-00786,Resto GrabMantap 785,Snacks,Bali
786,GF-00787,Resto GrabMantap 786,Fast Food,Bali
787,GF-00788,Resto GrabMantap 787,Ayam Geprek,Medan
788,GF-00789,Resto GrabMantap 788,Seafood,Tangerang
789,GF-00790,Resto GrabMantap 789,Ayam Geprek,Bogor
790,GF-00791,Resto GrabMantap 790,Seafood,Depok
791,GF-00792,Resto GrabMantap 791,Martabak,Bekasi
792,GF-00793,Resto GrabMantap 792,Ayam Geprek,Medan
793,GF-00794,Resto GrabMantap 793,Ayam Geprek,Jakarta
794,GF-00795,Resto GrabMantap 794,Snacks,Medan
795,GF-00796,Resto GrabMantap 795,Ayam Geprek,Medan
796,GF-00797,Resto GrabMantap 796,Snacks,Depok
797,GF-00798,Resto GrabMantap 797,Snacks,Bandung
798,GF-00799,Resto GrabMantap 798,Ayam Geprek,Makassar
799,GF-00800,Resto GrabMantap 799,Beverages,Bekasi
800,GF-00801,Resto GrabMantap 800,Beverages,Depok
801,GF-00802,Resto GrabMantap 801,Seafood,Makassar
802,GF-00803,Resto GrabMantap 802,Seafood,Makassar
803,GF-00804,Resto GrabMantap 803,Seafood,Bali
804,GF-00805,Resto GrabMantap 804,Snacks,Bali
805,GF-00806,Resto GrabMantap 805,Snacks,Bekasi
806,GF-00807,Resto GrabMantap 806,Fast Food,Bandung
807,GF-00808,Resto GrabMantap 807,Beverages,Bali
808,GF-00809,Resto GrabMantap 808,Seafood,Bali
809,GF-00810,Resto GrabMantap 809,Beverages,Bekasi
810,GF-00811,Resto GrabMantap 810,Beverages,Bandung
811,GF-00812,Resto GrabMantap 811,Fast Food,Bali
812,GF-00813,Resto GrabMantap 812,Martabak,Medan
813,GF-00814,Resto GrabMantap 813,Seafood,Bogor
814,GF-00815,Resto GrabMantap 814,Fast Food,Jakarta
815,GF-00816,Resto GrabMantap 815,Ayam Geprek,Depok
816,GF-00817,Resto GrabMantap 816,Martabak,Surabaya
817,GF-00818,Resto GrabMantap 817,Seafood,Bekasi
818,GF-00819,Resto GrabMantap 818,Martabak,Bekasi
819,GF-00820,Resto GrabMantap 819,Ayam Geprek,Bali
820,GF-00821,Resto GrabMantap 820,Ayam Geprek,Surabaya
821,GF-00822,Resto GrabMantap 821,Beverages,Depok
822,GF-00823,Resto GrabMantap 822,Martabak,Bali
823,GF-00824,Resto GrabMantap 823,Fast Food,Bali
824,GF-00825,Resto GrabMantap 824,Ayam Geprek,Makassar
825,GF-00826,Resto GrabMantap 825,Beverages,Bekasi
826,GF-00827,Resto GrabMantap 826,Martabak,Medan
827,GF-00828,Resto GrabMantap 827,Martabak,Bogor
828,GF-00829,Resto GrabMantap 828,Beverages,Bekasi
829,GF-00830,Resto GrabMantap 829,Beverages,Tangerang
830,GF-00831,Resto GrabMantap 830,Seafood,Jakarta
831,GF-00832,Resto GrabMantap 831,Beverages,Bali
832,GF-00833,Resto GrabMantap 832,Martabak,Surabaya
833,GF-00834,Resto GrabMantap 833,Snacks,Tangerang
834,GF-00835,Resto GrabMantap 834,Ayam Geprek,Tangerang
835,GF-00836,Resto GrabMantap 835,Beverages,Makassar
836,GF-00837,Resto GrabMantap 836,Ayam Geprek,Makassar
837,GF-00838,Resto GrabMantap 837,Ayam Geprek,Tangerang
838,GF-00839,Resto GrabMantap 838,Seafood,Bogor
839,GF-00840,Resto GrabMantap 839,Martabak,Bekasi
840,GF-00841,Resto GrabMantap 840,Snacks,Depok
841,GF-00842,Resto GrabMantap 841,Seafood,Medan
842,GF-00843,Resto GrabMantap 842,Snacks,Jakarta
843,GF-00844,Resto GrabMantap 843,Martabak,Bekasi
844,GF-00845,Resto GrabMantap 844,Fast Food,Surabaya
845,GF-00846,Resto GrabMantap 845,Martabak,Bekasi
846,GF-00847,Resto GrabMantap 846,Fast Food,Bali
847,GF-00848,Resto GrabMantap 847,Fast Food,Bogor
848,GF-00849,Resto GrabMantap 848,Seafood,Makassar
849,GF-00850,Resto GrabMantap 849,Martabak,Surabaya
850,GF-00851,Resto GrabMantap 850,Seafood,Bandung
851,GF-00852,Resto GrabMantap 851,Seafood,Surabaya
852,GF-00853,Resto GrabMantap 852,Snacks,Bekasi
853,GF-00854,Resto GrabMantap 853,Fast Food,Tangerang
854,GF-00855,Resto GrabMantap 854,Snacks,Surabaya
855,GF-00856,Resto GrabMantap 855,Martabak,Makassar
856,GF-00857,Resto GrabMantap 856,Seafood,Bekasi
857,GF-00858,Resto GrabMantap 857,Ayam Geprek,Bogor
858,GF-00859,Resto GrabMantap 858,Seafood,Jakarta
859,GF-00860,Resto GrabMantap 859,Snacks,Makassar
860,GF-00861,Resto GrabMantap 860,Snacks,Bekasi
861,GF-00862,Resto GrabMantap 861,Martabak,Surabaya
862,GF-00863,Resto GrabMantap 862,Beverages,Medan
863,GF-00864,Resto GrabMantap 863,Seafood,Bogor
864,GF-00865,Resto GrabMantap 864,Fast Food,Makassar
865,GF-00866,Resto GrabMantap 865,Ayam Geprek,Depok
866,GF-00867,Resto GrabMantap 866,Beverages,Bali
867,GF-00868,Resto GrabMantap 867,Beverages,Surabaya
868,GF-00869,Resto GrabMantap 868,Seafood,Makassar
869,GF-00870,Resto GrabMantap 869,Beverages,Tangerang
870,GF-00871,Resto GrabMantap 870,Snacks,Surabaya
871,GF-00872,Resto GrabMantap 871,Martabak,Jakarta
872,GF-00873,Resto GrabMantap 872,Ayam Geprek,Bandung
873,GF-00874,Resto GrabMantap 873,Beverages,Bali
874,GF-00875,Resto GrabMantap 874,Ayam Geprek,Bandung
875,GF-00876,Resto GrabMantap 875,Seafood,Tangerang
876,GF-00877,Resto GrabMantap 876,Seafood,Jakarta
877,GF-00878,Resto GrabMantap 877,Fast Food,Surabaya
878,GF-00879,Resto GrabMantap 878,Seafood,Tangerang
879,GF-00880,Resto GrabMantap 879,Martabak,Bandung
880,GF-00881,Resto GrabMantap 880,Beverages,Tangerang
881,GF-00882,Resto GrabMantap 881,Seafood,Medan
882,GF-00883,Resto GrabMantap 882,Seafood,Bandung
883,GF-00884,Resto GrabMantap 883,Ayam Geprek,Bandung
884,GF-00885,Resto GrabMantap 884,Ayam Geprek,Medan
885,GF-00886,Resto GrabMantap 885,Beverages,Jakarta
886,GF-00887,Resto GrabMantap 886,Fast Food,Bandung
887,GF-00888,Resto GrabMantap 887,Snacks,Makassar
888,GF-00889,Resto GrabMantap 888,Martabak,Makassar
889,GF-00890,Resto GrabMantap 889,Fast Food,Bali
890,GF-00891,Resto GrabMantap 890,Martabak,Bandung
